target,budget,actorAv0,actorAv1,actorAv2,actorAv3,actorAv4,actorAv5,actorAv6,actorAv7,actorAv8,actorAv9,actorPo0,actorPo1,actorPo2,actorPo3,actorPo4,actorPo5,actorPo6,actorPo7,actorPo8,actorPo9,crewAv0,crewAv1,crewAv2,crewAv3,crewAv4,crewAv5,crewAv6,crewPo0,crewPo1,crewPo2,crewPo3,crewPo4,crewPo5,crewPo6
61,73000000,5.965116279069767,5.850000000000001,5.804761904761905,5.969565217391303,6.0492307692307685,5.488679245283019,5.94367816091954,5.697222222222221,5.441666666666666,4.781632653061225,4.714,6.403,4.553,2.342,4.483,6.82,5.044,4.008,3.529,1.708,6.31875,6.666666666666665,5.9526315789473685,5.981249999999999,6.1,6.459999999999998,6.31875,0.98,1.382,2.581,1.4,0.6,0.6,0.98
69,65000000,6.192727272727274,6.402127659574469,5.90344827586207,6.324358974358974,6.469565217391306,6.581818181818182,6.2827586206896555,5.97027027027027,5.996078431372549,5.918867924528301,4.714,6.403,1.646,4.483,1.351,3.139,3.164,3.0,3.093,4.553,6.900000000000001,6.267441860465116,6.812500000000001,6.812500000000002,6.812500000000002,6.900000000000001,6.900000000000001,0.699,0.6,1.033,2.433,1.728,0.699,0.699
84,20000000,6.249999999999999,6.061538461538463,5.80943396226415,5.644000000000001,5.050000000000001,5.8345238095238106,6.18961038961039,7.575000000000002,8.400000000000002,8.240000000000002,5.232,10.751,10.165,2.222,2.51,3.408,4.144,0.708,0.6,2.516,5.884375,7.708333333333335,7.150000000000002,7.057692307692311,5.884375,5.884375,5.884375,1.75,1.976,0.608,3.679,1.75,1.75,1.75
77,220000000,5.913131313131314,6.570588235294118,6.164912280701755,6.976190476190477,6.777083333333334,6.094736842105262,7.046666666666666,6.153472222222223,6.864705882352943,6.380392156862747,15.208,12.022,10.151,29.025,30.729,10.559,7.82,9.487,11.365,4.227,6.748000000000001,6.329000000000003,6.748000000000001,6.748000000000001,6.562962962962963,6.748000000000001,6.748000000000001,4.608,1.312,4.608,4.608,2.095,4.608,4.608
76,0,6.785915492957749,6.198974358974357,6.544680851063831,6.023076923076923,6.313043478260868,5.8842696629213505,5.511290322580645,5.971739130434783,6.709999999999999,4.731746031746033,2.726,13.282,11.057,3.156,1.567,4.999,1.48,1.1,1.4,1.397,6.677272727272726,6.968749999999999,6.677272727272726,6.677272727272726,6.677272727272726,6.677272727272726,6.677272727272726,2.157,0.684,2.157,2.157,2.157,2.157,2.157
62,140000000,6.200000000000002,5.519444444444444,5.963414634146342,5.813513513513513,6.086363636363636,5.68,5.541935483870967,5.855555555555555,5.475714285714286,6.200000000000002,1.286,3.735,5.657,2.753,4.483,2.85,1.708,1.396,4.243,0.84,6.311267605633801,6.3991999999999996,6.530000000000001,5.797058823529412,6.311267605633801,6.311267605633801,6.311267605633801,8.796,2.262,1.476,1.712,8.796,8.796,8.796
79,15000000,6.409836065573771,6.215384615384616,6.1573529411764705,6.884848484848485,6.375000000000001,5.1440677966101696,6.684313725490198,6.420000000000001,6.138297872340425,4.986904761904761,8.418,6.328,6.875,8.161,5.273,1.156,4.382,6.099,4.355,2.854,7.638095238095239,6.536170212765957,7.638095238095239,7.638095238095239,7.638095238095239,7.638095238095239,7.638095238095239,3.381,1.673,3.381,3.381,3.381,3.381,3.381
73,28000000,6.617741935483871,6.205660377358491,6.755,6.224418604651162,4.903571428571431,5.679999999999999,6.833333333333333,5.975,5.934374999999999,7.136363636363637,13.504,10.426,6.636,19.358,2.727,3.571,1.795,5.762,3.2,2.526,6.355555555555557,6.669999999999999,6.355555555555557,4.8315789473684205,6.355555555555557,6.355555555555557,6.355555555555557,2.962,0.828,2.962,1.84,2.962,2.962,2.962
76,29000000,7.5,5.998214285714288,6.521052631578947,7.5,7.02,6.105128205128206,5.983132530120484,6.071875,6.926315789473685,6.20625,1.435,8.181,1.736,9.837,1.986,2.597,4.405,3.742,1.388,0.692,6.842105263157895,6.437179487179487,6.842105263157895,6.842105263157895,6.842105263157895,6.842105263157895,6.842105263157895,1.585,1.673,1.585,1.585,1.585,1.585,1.585
77,27000000,6.045000000000002,6.3571428571428585,4.547368421052632,4.295238095238095,4.4526315789473685,4.331250000000001,7.700000000000002,7.700000000000002,5.600000000000001,7.700000000000002,5.145,1.568,1.4,1.435,1.4,1.4,0.98,1.052,1.435,0.98,7.385714285714285,6.160550458715599,7.385714285714285,7.385714285714285,7.385714285714285,7.385714285714285,7.385714285714285,1.747,2.268,1.747,1.747,1.747,1.747,1.747
67,80000000,6.363333333333332,6.034328358208954,4.808823529411765,5.736363636363638,5.552380952380952,5.885714285714287,5.71978021978022,6.003448275862069,5.252941176470589,6.195454545454546,8.912,12.202,7.357,3.011,3.843,2.443,4.14,1.295,3.597,2.592,6.700000000000001,6.415000000000001,6.340000000000002,6.340000000000002,6.340000000000002,6.700000000000001,6.700000000000001,1.679,0.652,1.788,1.38,1.4,1.679,1.679
74,60000000,6.673684210526315,6.285185185185186,6.302564102564103,5.961538461538463,5.461764705882352,4.6090909090909085,5.941379310344829,4.95,4.666666666666667,6.469230769230771,12.09,6.301,5.519,3.668,7.116,2.695,4.311,5.282,1.22,5.001,7.147058823529413,6.22962962962963,6.486363636363638,6.412500000000001,7.147058823529413,7.147058823529413,7.147058823529413,3.35,2.391,2.814,1.616,3.35,3.35,3.35
61,130000000,5.856410256410254,5.816071428571427,6.595555555555555,6.15222222222222,4.734074074074073,5.208333333333333,6.080645161290322,6.207692307692308,5.960869565217391,6.534782608695651,9.568,7.425,9.7,2.233,2.795,2.784,2.16,2.241,2.157,3.236,6.303571428571429,6.2495652173913046,6.303571428571429,6.219999999999998,6.303571428571429,6.303571428571429,6.303571428571429,2.814,0.98,2.814,4.327,2.814,2.814,2.814
73,75000000,6.3125,6.6117647058823525,5.596202531645568,6.467741935483871,6.804347826086956,6.075,6.275675675675674,6.277419354838709,6.716666666666665,6.088888888888888,12.09,6.301,7.116,5.001,7.194,4.311,2.784,4.42,1.124,1.286,6.654545454545453,6.026315789473684,6.791304347826086,6.654545454545453,6.654545454545453,6.654545454545453,6.654545454545453,3.59,2.391,2.814,3.59,3.59,3.59,3.59
74,70000000,6.17457627118644,6.362857142857144,5.419512195121951,6.108433734939757,6.045714285714287,5.96,6.344444444444444,6.333333333333333,6.873684210526317,6.2137931034482765,12.09,5.001,5.688,2.233,3.384,3.032,2.241,2.784,1.124,1.153,6.737500000000001,6.179166666666668,6.711764705882354,7.081250000000001,6.704000000000002,6.737500000000001,6.737500000000001,3.59,2.391,2.157,1.605,2.814,3.59,3.59
58,10000000,5.414999999999999,4.933333333333333,5.799999999999998,5.576315789473683,5.326086956521738,5.279999999999999,5.799999999999998,5.799999999999998,4.978571428571428,5.223684210526316,6.371,2.21,1.259,1.101,0.919,2.61,2.65,0.648,1.715,0.748,5.6882352941176455,5.5178571428571415,5.6882352941176455,5.6882352941176455,5.6882352941176455,5.6882352941176455,5.6882352941176455,0.652,1.632,0.652,0.652,0.652,0.652,0.652
78,12500000,7.212499999999999,7.799999999999998,5.24054054054054,6.154385964912281,6.764999999999999,5.508333333333334,6.799999999999998,5.635714285714287,7.079999999999998,7.799999999999998,7.716,1.214,10.223,8.195,4.147,4.648,1.176,2.172,0.6,1.363,6.8,6.347787610619466,6.8,6.8,6.8,6.8,6.8,1.628,1.614,1.628,1.628,1.628,1.628,1.628
50,0,4.963636363636364,6.156666666666665,5.482777777777778,4.408620689655173,6.2294117647058815,5.0,4.963636363636364,4.963636363636364,4.963636363636364,4.963636363636364,4.971,5.746,3.717,1.662,0.614,0.98,4.971,4.971,4.971,4.971,5.48,6.344736842105263,4.923529411764705,5.48,5.48,5.48,5.48,0.6,0.6,0.6,0.6,0.6,0.6,0.6
75,13000000,6.519047619047618,6.2457142857142856,6.228125,6.05142857142857,6.956521739130434,5.823456790123455,7.361111111111111,6.7696969696969695,5.174999999999999,6.98,4.156,2.754,9.604,2.324,3.795,3.739,5.515,4.321,1.62,0.996,6.9399999999999995,6.9399999999999995,7.5,6.9399999999999995,6.9399999999999995,6.9399999999999995,6.9399999999999995,1.153,0.753,0.716,1.153,0.753,1.153,1.153
65,30000000,4.0473684210526315,5.574193548387097,6.210000000000001,5.89375,5.766304347826086,5.8630434782608685,7.005882352941177,5.858823529411765,6.352173913043478,6.014705882352942,3.899,2.367,33.908,3.218,3.93,4.336,3.997,2.697,6.383,1.784,6.54,6.364285714285715,6.3500000000000005,6.54,6.54,6.54,6.54,2.979,0.6,6.182,2.979,2.979,2.979,2.979
73,109000000,6.308403361344534,5.936585365853658,6.68095238095238,7.110869565217389,5.969841269841267,6.231249999999998,6.309375000000001,3.8913043478260865,5.564864864864865,7.189655172413795,16.657,3.256,2.34,14.038,4.119,1.4,1.312,4.044,1.829,2.271,7.184,6.452500000000002,6.860869565217392,7.184,7.184,7.184,7.184,1.991,1.708,2.364,1.991,1.991,1.991,1.991
72,0,4.105882352941177,3.833333333333334,4.7857142857142865,7.200000000000002,6.664705882352942,5.990000000000001,4.43125,5.23095238095238,5.012903225806452,4.050000000000001,1.4,1.017,1.646,2.045,0.732,0.6,1.052,0.972,0.6,1.747,6.447058823529413,7.658823529411766,6.836842105263158,6.447058823529413,6.447058823529413,6.447058823529413,6.447058823529413,0.764,0.6,2.372,0.764,0.764,0.764,0.764
66,225000000,6.562499999999999,6.799999999999998,6.831249999999998,6.787499999999998,6.859999999999998,5.244444444444446,5.6117647058823525,6.1187499999999995,5.406896551724137,6.271794871794872,4.102,3.742,4.546,2.186,7.014,1.8,6.82,3.964,0.6,6.469,6.630434782608694,6.4387755102040805,6.630434782608694,6.494117647058822,6.494117647058822,6.630434782608694,6.630434782608694,1.445,1.22,1.445,5.408,4.054,1.445,1.445
71,180000000,7.099999999999999,7.179999999999998,6.899999999999998,6.952631578947367,5.445454545454544,7.044,5.729729729729731,6.653846153846154,5.223076923076925,4.661111111111111,3.742,4.546,2.186,7.014,7.104,10.208,4.964,1.778,1.624,1.126,6.804999999999998,6.497560975609756,6.804999999999998,6.905882352941175,6.939999999999999,6.939999999999999,6.804999999999998,1.445,1.22,1.445,1.396,5.408,4.054,1.445
64,155000000,6.518750000000001,6.564705882352942,5.800000000000002,6.520000000000001,5.0,5.293103448275863,5.834782608695652,6.4,6.300000000000001,5.544736842105264,3.742,4.546,4.102,3.108,3.097,4.22,1.02,1.128,0.6,7.104,4.787301587301587,6.193333333333332,6.511111111111112,6.511111111111112,6.061111111111111,4.787301587301587,4.787301587301587,2.02,1.8,5.408,4.054,1.566,2.02,2.02
75,0,6.0377777777777775,4.209174311926605,5.429687500000001,4.466483516483515,7.10625,5.894444444444444,2.9792682926829266,4.683333333333334,5.33,5.081578947368421,2.909,1.631,11.095,2.933,1.38,1.052,1.088,0.6,0.968,0.996,6.95,6.2,6.425,6.9,6.95,6.95,6.95,0.6,1.96,0.6,0.98,0.6,0.6,0.6
65,0,5.719047619047619,5.875000000000001,5.566666666666667,3.9809523809523815,6.5,6.180000000000001,6.095454545454545,5.9111111111111105,6.561111111111111,6.653846153846155,2.729,5.747,1.642,2.503,1.38,0.6,0.6,1.411,0.828,0.6,6.525806451612904,5.112903225806451,6.525806451612904,6.525806451612904,6.525806451612904,6.525806451612904,6.525806451612904,0.98,0.6,0.98,0.98,0.98,0.98,0.98
75,13000000,6.544117647058824,6.033333333333334,5.88,5.720408163265308,7.0,6.404,5.894117647058823,7.1,6.817647058823529,4.28125,4.426,10.223,4.888,3.359,4.938,5.2,0.609,1.131,2.812,0.98,6.238461538461539,6.4875,6.33,6.230434782608696,6.238461538461539,6.238461538461539,6.238461538461539,4.41,1.185,1.108,1.747,4.41,4.41,4.41
72,40000000,6.158695652173913,6.044444444444446,6.572222222222224,5.914634146341464,5.602439024390244,7.200000000000002,7.520000000000001,7.200000000000002,6.2612903225806456,6.291999999999999,4.426,10.223,2.562,4.163,3.612,0.828,1.838,0.785,2.866,1.094,6.675757575757576,6.675757575757576,6.675757575757576,6.675757575757576,6.675757575757576,6.675757575757576,6.675757575757576,4.41,4.41,4.41,4.41,4.41,4.41,4.41
68,135000000,5.926744186046511,6.485714285714286,6.105769230769231,5.820634920634921,4.824193548387093,6.536842105263156,6.834782608695653,4.079999999999999,5.926744186046511,5.926744186046511,8.985,13.266,11.427,5.375,2.734,1.832,3.902,0.738,8.985,8.985,7.0,5.666666666666667,7.0,7.0,7.0,7.0,7.0,3.902,2.304,3.902,3.902,3.902,3.902,3.902
75,15000000,6.6909090909090905,7.5,5.447500000000001,6.08,3.75,7.5,4.9789473684210535,6.628571428571427,6.819999999999999,7.03125,2.224,0.753,2.087,1.804,1.718,0.985,2.176,1.887,0.702,2.651,4.584210526315789,6.403448275862068,6.147058823529412,7.5,4.584210526315789,4.584210526315789,4.584210526315789,3.576,0.694,2.797,0.648,3.576,3.576,3.576
75,150000000,6.289285714285714,5.7636363636363654,5.542857142857144,6.4857142857142875,6.507407407407408,7.5,5.684482758620692,5.581159420289858,6.700000000000001,6.08125,12.445,19.358,7.104,6.586,10.608,1.4,3.56,4.16,3.229,1.671,7.139393939393939,6.066666666666666,6.160606060606062,7.139393939393939,7.139393939393939,7.139393939393939,7.139393939393939,8.926,1.816,2.296,8.926,8.926,8.926,8.926
84,185000000,6.972,6.1671755725190875,6.64375,6.4241935483870956,6.446153846153846,5.486046511627908,6.152040816326529,6.900000000000001,4.856756756756757,6.654545454545456,9.646,10.0,6.313,15.341,3.766,6.982,9.775,1.847,1.388,2.943,8.01904761904762,6.402727272727275,6.429591836734694,8.01904761904762,8.161111111111113,6.537142857142858,8.01904761904762,8.894,1.88,0.6,8.894,2.817,1.515,8.894
77,250000000,6.708771929824561,6.100000000000002,5.681818181818182,6.826315789473685,5.860000000000001,5.947457627118646,6.2631578947368425,6.163793103448276,5.635897435897434,3.8756756756756756,13.504,12.2,12.202,13.767,22.539,8.107,6.087,8.133,4.31,2.396,7.7625,6.394736842105265,7.7625,7.894736842105265,7.7625,6.1000000000000005,7.7625,12.452,2.164,12.452,2.845,12.452,2.121,12.452
56,60000000,5.766153846153848,5.626388888888892,5.6,6.294117647058822,5.085416666666667,4.9833333333333325,5.967441860465115,5.3948717948717935,5.560000000000003,6.482352941176469,7.897,10.449,3.263,3.98,2.367,3.046,3.284,7.778,4.554,2.192,6.157692307692306,6.097222222222221,6.054545454545456,6.052173913043479,6.157692307692306,5.7625,6.157692307692306,2.247,1.502,1.4,1.96,2.247,4.886,2.247
67,125000000,6.4303030303030315,6.320000000000001,5.36388888888889,5.766071428571429,6.28857142857143,5.461971830985916,4.553763440860214,6.156000000000001,5.5,5.241052631578948,18.685,8.466,7.238,6.147,4.293,4.515,3.863,0.983,1.778,0.6,5.974999999999999,6.166019417475731,6.293333333333335,5.974999999999999,5.974999999999999,5.974999999999999,5.974999999999999,4.632,2.164,1.96,4.632,4.632,4.632,4.632
54,80000000,6.015662650602409,6.220000000000002,5.78860759493671,3.3235294117647056,5.13063063063063,5.5,6.084615384615385,4.886956521739131,4.664122137404579,6.1918367346938785,18.879,12.471,4.405,1.868,4.125,7.477,2.711,5.143,3.221,1.4,5.711764705882354,5.433333333333334,6.040000000000001,5.711764705882354,5.711764705882354,5.711764705882354,5.711764705882354,1.992,1.388,1.529,1.992,1.992,1.992,1.992
80,15000000,6.476666666666665,4.129166666666667,7.905263157894738,4.695238095238095,6.922222222222222,6.947058823529411,7.247826086956521,8.0,8.0,7.84,8.464,4.069,2.677,2.207,6.01,2.295,1.637,1.134,1.148,0.694,7.429411764705883,7.319999999999999,7.429411764705883,7.429411764705883,7.429411764705883,7.429411764705883,7.429411764705883,1.168,0.968,1.168,1.168,1.168,1.168,1.168
81,90000000,6.894594594594595,5.743636363636364,6.662025316455697,6.844117647058822,4.527500000000001,5.3171875,5.313333333333333,6.427499999999999,6.003846153846153,6.098,17.659,12.09,7.081,10.947,3.355,5.237,10.223,4.835,5.428,3.135,6.462318840579708,7.579999999999998,6.18148148148148,6.64074074074074,6.462318840579708,6.462318840579708,6.462318840579708,6.042,1.4,1.4,1.013,6.042,6.042,6.042
74,57000000,6.340816326530612,7.054545454545454,6.331578947368421,5.5225,5.773529411764706,6.511764705882355,5.517999999999998,6.257142857142857,4.7875,6.807142857142858,18.879,8.98,11.026,1.784,2.638,8.459,3.175,2.607,0.98,1.4,7.225925925925928,6.426666666666667,7.400000000000001,6.444444444444446,7.225925925925928,7.225925925925928,7.225925925925928,0.794,0.98,0.6,2.814,0.794,0.794,0.794
73,35000000,6.7318181818181815,6.325373134328356,6.219047619047617,6.013432835820895,6.307407407407407,5.753333333333333,6.841176470588233,7.299999999999998,6.304999999999999,4.835714285714285,16.557,5.367,11.602,7.304,4.014,3.07,2.333,1.334,1.844,1.03,4.311111111111111,6.448275862068965,6.593749999999998,4.311111111111111,4.311111111111111,4.311111111111111,4.311111111111111,1.88,1.128,1.153,1.88,1.88,1.88,1.88
67,12600000,5.692,5.975757575757577,6.304918032786886,3.555102040816327,6.147222222222223,5.820588235294118,6.100000000000001,6.661111111111112,6.436363636363637,6.476470588235295,22.539,8.144,1.97,5.139,4.297,3.056,1.129,3.762,1.094,0.6,6.172222222222223,6.020512820512823,6.940000000000001,7.288235294117648,6.172222222222223,6.172222222222223,6.172222222222223,0.6,1.598,0.6,2.086,0.6,0.6,0.6
74,0,6.700000000000002,7.400000000000001,7.400000000000001,7.400000000000001,7.400000000000001,6.700000000000002,6.700000000000002,6.700000000000002,6.700000000000002,6.700000000000002,8.87,0.98,1.4,1.96,0.6,8.87,8.87,8.87,8.87,8.87,7.400000000000001,7.400000000000001,7.400000000000001,7.400000000000001,7.400000000000001,7.400000000000001,7.400000000000001,0.98,0.98,0.98,0.98,0.98,0.98,0.98
75,100000000,6.010344827586207,6.1921875,4.904545454545455,6.572727272727272,5.799999999999999,7.5,7.5,6.8000000000000025,5.732,6.78125,6.063,6.328,0.632,4.433,3.123,0.6,0.6,1.348,1.396,1.396,7.199999999999999,5.883333333333335,7.382352941176471,7.5,7.5,7.199999999999999,7.5,2.22,1.469,1.887,1.624,1.38,2.22,1.396
84,18000000,6.361904761904763,6.337142857142857,6.527272727272728,6.6241379310344835,6.078947368421053,7.093750000000001,5.732432432432432,6.3842105263157904,6.394444444444445,6.55,15.217,15.397,6.66,3.839,3.711,1.198,6.394,3.021,2.303,2.787,6.340740740740741,6.338709677419354,7.428000000000002,8.400000000000002,7.200000000000001,6.340740740740741,6.340740740740741,2.73,2.262,1.541,3.219,7.801,2.73,2.73
72,55000000,6.483582089552237,6.308163265306123,6.249019607843137,6.157142857142858,6.000000000000001,5.587356321839079,5.222784810126586,7.211111111111112,7.200000000000002,5.453846153846154,8.912,4.42,7.92,6.832,7.219,8.957,2.727,2.064,1.012,1.4,6.42,6.537499999999999,6.42,6.42,6.42,6.42,6.42,1.94,1.22,1.94,1.94,1.94,1.94,1.94
65,62000000,6.371232876712327,5.695454545454545,4.485,5.1763157894736835,5.658163265306122,5.241052631578951,5.5756097560975615,6.016666666666667,5.378947368421053,6.5,8.912,3.467,2.881,2.542,8.957,2.727,2.8,3.179,0.6,0.6,4.948275862068965,6.434722222222221,6.182142857142856,4.948275862068965,4.948275862068965,4.948275862068965,4.948275862068965,1.94,1.22,2.168,1.94,1.94,1.94,1.94
76,8000000,6.418181818181816,6.217307692307694,4.7787500000000005,7.249999999999998,6.164102564102565,7.599999999999999,6.159999999999999,7.599999999999999,4.2368421052631575,7.32941176470588,3.939,4.757,3.924,0.766,1.58,1.4,3.438,0.6,1.4,2.058,6.736363636363635,7.599999999999999,6.327272727272727,6.736363636363635,6.736363636363635,6.736363636363635,6.736363636363635,3.475,0.84,1.396,3.475,3.475,3.475,3.475
61,80000000,5.444578313253013,6.155263157894735,5.992187499999998,4.999999999999999,4.589726027397259,5.5,5.636363636363637,5.791176470588235,5.4529411764705875,4.841666666666668,10.204,20.17,7.921,8.959,2.335,3.203,2.904,1.755,0.6,4.419,6.2437499999999995,5.826086956521739,6.2437499999999995,5.723529411764705,5.723529411764705,6.2437499999999995,6.2437499999999995,10.204,1.22,10.204,2.213,2.213,10.204,10.204
62,100000000,5.572413793103448,6.266666666666667,5.907462686567164,5.009523809523809,5.840624999999999,5.727941176470587,5.9160377358490575,4.944999999999999,6.079545454545454,5.271428571428572,10.204,20.17,7.921,8.959,2.689,9.53,14.626,13.473,3.16,3.203,6.270000000000001,5.605454545454546,6.206060606060605,6.231818181818183,6.231818181818183,5.871428571428573,6.200000000000002,1.925,1.22,10.204,2.168,2.168,0.98,0.6
62,90000000,5.6364583333333345,6.29,6.131372549019607,5.044827586206895,6.110000000000001,5.653731343283582,5.058333333333333,5.907692307692309,6.10943396226415,6.0618181818181816,10.204,20.17,15.397,13.473,4.482,5.26,8.959,3.203,3.16,6.944,5.916666666666668,5.861904761904762,6.305714285714284,6.240000000000001,6.240000000000001,6.305714285714284,5.916666666666668,3.161,1.22,10.204,1.4,1.166,10.204,3.161
76,0,5.023809523809523,6.61276595744681,6.035294117647058,7.599999999999999,7.599999999999999,4.5600000000000005,7.599999999999999,7.51111111111111,7.599999999999999,4.5600000000000005,3.139,2.472,1.266,0.6,0.94,1.396,1.428,0.98,0.6,0.6,6.105882352941175,6.159999999999999,6.105882352941175,6.105882352941175,6.105882352941175,6.105882352941175,6.105882352941175,0.6,0.6,0.6,0.6,0.6,0.6,0.6
69,250000000,6.260784313725489,6.314545454545454,6.225396825396826,6.093478260869565,6.336363636363637,6.362162162162163,6.530508474576269,6.4350000000000005,6.694117647058825,6.330555555555559,23.783,20.17,14.223,10.785,6.602,3.038,11.026,7.272,4.535,7.933,6.72608695652174,5.959459459459459,6.72608695652174,6.72608695652174,6.72608695652174,6.72608695652174,6.72608695652174,3.902,1.22,3.902,3.902,3.902,3.902,3.902
76,15000000,5.880392156862747,6.792307692307692,6.098484848484848,6.6780487804878055,7.21111111111111,5.386301369863014,6.674999999999999,7.719999999999999,7.599999999999999,4.429411764705883,2.318,10.886,7.425,11.057,2.07,2.605,0.6,1.037,0.6,1.4,7.039130434782609,7.024999999999999,7.119999999999999,7.039130434782609,7.039130434782609,7.039130434782609,7.039130434782609,1.67,2.512,0.6,1.67,1.67,1.67,1.67
75,90000000,6.425531914893618,6.119512195121952,5.705333333333332,7.1,7.109999999999999,6.634782608695652,5.079787234042554,5.352380952380952,7.4105263157894745,6.184210526315789,10.447,15.341,1.954,10.762,3.296,4.365,2.22,5.13,0.932,1.788,7.012499999999999,7.027272727272728,7.012499999999999,6.815999999999998,7.012499999999999,7.012499999999999,7.012499999999999,4.838,1.4,4.838,3.707,4.838,4.838,4.838
71,12000000,4.288669950738916,6.386842105263157,6.552,5.531034482758619,4.2,5.898181818181817,3.9720930232558147,6.005769230769233,5.985185185185186,5.44390243902439,3.741,7.272,1.4,1.4,1.249,1.123,3.088,1.4,2.235,1.4,6.5857142857142845,6.4695652173913025,7.143749999999999,6.425714285714284,6.726470588235294,7.004347826086955,6.993749999999999,1.96,1.4,1.429,0.6,1.24,0.833,2.233
76,50000000,6.7051282051282035,6.021052631578948,6.504761904761905,5.942,4.6875,6.457894736842104,3.901960784313726,5.481081081081082,7.599999999999999,7.244444444444444,5.614,5.044,6.051,4.13,2.643,1.996,2.071,3.153,0.6,1.508,7.323529411764703,6.6720000000000015,6.247619047619047,7.323529411764703,7.323529411764703,7.323529411764703,7.323529411764703,8.926,2.012,0.6,8.926,8.926,8.926,8.926
87,6000000,7.07317073170732,7.881250000000001,7.15925925925926,7.418750000000002,6.89,5.8583333333333325,6.388888888888889,5.495833333333334,7.116666666666668,7.293750000000002,5.543,8.599,4.698,1.586,3.985,2.374,3.473,1.664,0.715,5.18,6.300000000000001,5.546078431372551,6.300000000000001,8.700000000000001,6.300000000000001,6.300000000000001,6.300000000000001,2.961,1.122,2.961,1.871,2.961,2.961,2.961
86,13000000,7.984210526315789,6.9078947368421035,7.7,7.026923076923075,8.129411764705882,5.868421052631579,7.818749999999999,6.9375,5.1045454545454545,7.512,8.98,5.579,5.154,8.464,2.677,4.515,1.041,1.555,1.101,0.627,6.864705882352941,6.617647058823528,5.61588785046729,6.864705882352941,6.864705882352941,6.864705882352941,6.864705882352941,2.488,0.675,1.537,2.488,2.488,2.488,2.488
74,54000000,7.270967741935484,7.051351351351352,5.882352941176472,6.91923076923077,5.67530864197531,6.289655172413794,4.761818181818182,6.000000000000001,7.0076923076923086,4.727848101265823,8.98,5.154,4.515,2.879,2.997,2.554,1.765,4.17,4.227,1.4,6.308928571428572,5.303999999999999,6.308928571428572,6.1695652173913045,6.308928571428572,6.308928571428572,6.308928571428572,2.488,0.675,2.488,2.619,2.488,2.488,2.488
72,5000000,7.200000000000002,7.200000000000002,5.195454545454546,5.715789473684212,6.7200000000000015,4.320000000000001,7.200000000000002,7.200000000000002,5.808695652173914,4.507142857142857,2.384,1.283,2.198,1.878,0.6,1.48,0.6,0.6,0.6,0.84,5.382608695652175,7.200000000000002,5.382608695652175,5.382608695652175,5.382608695652175,5.382608695652175,5.382608695652175,1.687,0.6,1.687,1.687,1.687,1.687,1.687
84,1200000,7.048148148148147,6.664516129032258,5.86268656716418,4.834883720930233,6.68888888888889,5.040000000000001,6.590000000000001,4.5736842105263165,4.208,5.03529411764706,5.221,2.997,3.11,1.396,2.503,1.298,0.6,0.957,1.273,0.6,6.7576923076923086,6.026923076923078,6.7576923076923086,6.570000000000002,6.373134328358209,6.331666666666667,6.7576923076923086,3.617,1.241,3.617,2.07,1.756,1.4,3.617
72,15000000,6.6543859649122785,6.800000000000002,6.2873239436619714,7.280000000000002,6.541666666666665,6.227777777777779,4.808695652173914,5.198924731182798,7.200000000000002,7.200000000000002,8.912,2.299,6.662,2.304,3.286,0.994,2.752,1.602,0.98,0.6,6.637500000000002,6.402105263157896,7.520000000000001,7.200000000000002,6.637500000000002,6.637500000000002,6.637500000000002,8.912,0.98,0.6,1.4,8.912,8.912,8.912
80,84000000,6.322368421052629,6.500000000000001,6.602325581395348,7.240909090909091,5.417241379310345,7.12,7.39375,6.209090909090908,8.0,7.6,10.745,5.522,6.498,8.828,12.121,1.22,2.23,2.36,0.6,0.764,7.39375,5.991743119266058,5.371428571428572,6.369696969696969,7.111764705882353,7.111764705882353,7.39375,1.736,1.469,1.38,2.856,1.22,1.22,1.736
74,105000000,6.517647058823531,5.952272727272727,7.076923076923078,5.235087719298245,6.760000000000002,6.462500000000001,5.682051282051282,5.42054054054054,6.894444444444446,5.908333333333334,17.659,5.26,4.571,3.869,5.746,5.403,5.66,3.416,5.224,3.161,7.078947368421052,6.874193548387097,7.078947368421052,7.161111111111111,7.078947368421052,7.078947368421052,7.078947368421052,1.847,0.6,1.847,1.269,1.847,1.847,1.847
58,150000000,5.515957446808509,5.004347826086956,5.519847328244275,5.1891891891891895,3.5599999999999996,5.888888888888889,5.836842105263156,5.8590909090909085,5.764999999999999,5.25,12.09,6.182,9.638,5.814,3.467,1.122,2.497,3.551,1.919,1.4,6.3872340425531915,5.9542857142857155,6.4064516129032265,5.966666666666665,5.966666666666665,6.032432432432432,6.018518518518517,3.64,0.636,2.814,1.67,0.61,2.676,2.009
85,60000000,6.940816326530611,6.795238095238095,6.05,6.877777777777778,6.126923076923077,5.396969696969697,6.333333333333335,6.43611111111111,5.734782608695652,7.4944444444444445,18.685,3.826,5.713,7.106,3.111,4.914,2.925,5.738,2.681,1.905,6.713793103448275,6.7593220338983055,6.713793103448275,6.713793103448275,6.713793103448275,6.713793103448275,6.713793103448275,3.423,1.702,3.423,3.423,3.423,3.423,3.423
